,id,day,name,a_code,h_code,a_price,h_price,a_quote_change,h_quote_change,h_a_comp
564,243808,2016-10-07,万科企业,000002.XSHE,02202,26.17,19.88,0.0,1.5322,
565,458367,2016-10-10,万科A,000002.XSHE,02202,25.97,19.88,-0.7642,1.53,1.5196
566,234327,2016-10-11,万科A,000002.XSHE,02202,26.23,19.22,1.0012,-3.32,1.5804
567,252102,2016-10-12,万科A,000002.XSHE,02202,26.6,19.46,1.4106,1.25,1.5795
568,222665,2016-10-13,万科A,000002.XSHE,02202,26.81,19.36,0.7895,-0.51,1.6009
569,251124,2016-10-14,万科A,000002.XSHE,02202,26.84,19.36,0.1119,0.0,1.6001
570,224822,2016-10-17,万科A,000002.XSHE,02202,26.0,19.3,-3.1297,-0.31,1.5546
571,221774,2016-10-18,万科A,000002.XSHE,02202,26.0,19.6,0.0,1.55,1.5308
572,249939,2016-10-19,万科A,000002.XSHE,02202,25.83,19.86,-0.6538,1.33,1.4987
573,242164,2016-10-20,万科A,000002.XSHE,02202,25.94,20.0,0.4259,0.7,1.4958
574,458376,2016-10-21,万科A,000002.XSHE,02202,25.25,20.0,-2.66,0.7,1.4544
575,235555,2016-10-24,万科A,000002.XSHE,02202,25.24,20.5,-0.0396,2.5,1.4135
576,230219,2016-10-25,万科A,000002.XSHE,02202,25.01,20.3,-0.9113,-0.98,1.4123
577,242586,2016-10-26,万科A,000002.XSHE,02202,25.17,20.15,0.6397,-0.74,1.4306
578,228238,2016-10-27,万科A,000002.XSHE,02202,24.77,20.1,-1.5892,-0.25,1.4136
579,244560,2016-10-28,万科A,000002.XSHE,02202,24.75,20.15,-0.0807,0.25,1.4058
580,224821,2016-10-31,万科A,000002.XSHE,02202,24.92,20.3,0.6869,0.74,1.4216
581,241869,2016-11-01,万科A,000002.XSHE,02202,25.79,20.75,3.4912,2.22,1.4245
582,223763,2016-11-02,万科A,000002.XSHE,02202,24.9,20.55,-3.4509,-0.96,1.3904
583,239905,2016-11-03,万科A,000002.XSHE,02202,24.87,20.55,-0.1205,0.0,1.3908
584,226722,2016-11-04,万科A,000002.XSHE,02202,24.59,20.35,-1.1259,-0.97,1.3867
585,247804,2016-11-07,万科A,000002.XSHE,02202,24.16,20.6,-1.7487,1.23,1.3421
586,231330,2016-11-08,万科A,000002.XSHE,02202,24.22,20.75,0.2483,0.73,1.3379
587,221134,2016-11-09,万科A,000002.XSHE,02202,26.3,20.6,8.5879,-0.72,1.461
588,253651,2016-11-10,万科A,000002.XSHE,02202,26.56,21.5,0.9886,4.37,1.4151
589,252253,2016-11-11,万科A,000002.XSHE,02202,25.99,21.0,-2.1461,-2.33,1.413
590,241824,2016-11-14,万科A,000002.XSHE,02202,25.7,20.5,-1.1158,-2.38,1.4245
591,245463,2016-11-15,万科A,000002.XSHE,02202,26.94,20.95,4.8249,2.2,1.4591
592,248897,2016-11-16,万科A,000002.XSHE,02202,26.68,21.05,-0.9651,0.48,1.4354
593,223623,2016-11-17,万科A,000002.XSHE,02202,27.0,21.25,1.1994,0.95,1.4516
594,255349,2016-11-18,万科A,000002.XSHE,02202,27.72,21.95,2.6667,3.29,1.4264
595,248642,2016-11-21,万科A,000002.XSHE,02202,27.4,22.15,-1.1544,0.91,1.3939
596,236734,2016-11-22,万科A,000002.XSHE,02202,27.3,22.2,-0.365,0.23,1.3862
597,254851,2016-11-23,万科A,000002.XSHE,02202,27.22,23.4,-0.293,5.41,1.3112
598,224474,2016-11-24,万科A,000002.XSHE,02202,26.93,23.1,-1.0654,-1.28,1.3084
599,238924,2016-11-25,万科A,000002.XSHE,02202,27.2,23.45,1.0026,1.52,1.3019
600,223411,2016-11-28,万科A,000002.XSHE,02202,26.38,23.55,-3.0147,0.43,1.2675
601,254547,2016-11-29,万科A,000002.XSHE,02202,26.16,23.4,-0.834,-0.64,1.2571
602,232708,2016-11-30,万科A,000002.XSHE,02202,26.98,23.8,3.1346,1.71,1.2764
603,226587,2016-12-01,万科A,000002.XSHE,02202,26.97,23.9,-0.0371,0.42,1.2731
604,243943,2016-12-02,万科A,000002.XSHE,02202,26.45,23.35,-1.9281,-2.3,1.2771
605,226203,2016-12-05,万科A,000002.XSHE,02202,25.5,21.7,-3.5917,-7.07,1.3253
606,238171,2016-12-06,万科A,000002.XSHE,02202,25.38,21.2,-0.4706,-2.3,1.2415
607,252260,2016-12-07,万科A,000002.XSHE,02202,25.14,21.15,-0.9456,-0.24,1.3414
608,254041,2016-12-08,万科A,000002.XSHE,02202,24.74,21.75,-1.5911,2.84,1.2847
609,254357,2016-12-09,万科A,000002.XSHE,02202,24.81,21.45,0.2829,-1.38,1.3059
610,257337,2016-12-12,万科A,000002.XSHE,02202,23.26,20.5,-6.2475,-4.43,1.2818
611,240153,2016-12-13,万科A,000002.XSHE,02202,23.06,20.0,-0.8598,-2.44,1.2968
612,232564,2016-12-14,万科A,000002.XSHE,02202,22.29,19.86,-3.3391,-0.7,1.263
613,236387,2016-12-15,万科A,000002.XSHE,02202,22.33,19.48,0.1795,-1.91,1.2893
614,225663,2016-12-16,万科A,000002.XSHE,02202,22.46,19.34,0.5822,-0.72,1.2995
615,255142,2016-12-19,万科A,000002.XSHE,02202,21.1,18.72,-6.0552,-3.21,1.2678
616,244556,2016-12-20,万科A,000002.XSHE,02202,20.33,18.34,-3.6493,-2.03,1.2401
617,248704,2016-12-21,万科A,000002.XSHE,02202,20.48,18.48,0.7378,0.76,1.24
618,235028,2016-12-22,万科A,000002.XSHE,02202,20.61,17.84,0.6348,-3.46,1.2935
619,242533,2016-12-23,万科A,000002.XSHE,02202,20.3,17.54,-1.5041,-1.68,1.2942
620,458422,2016-12-26,万科A,000002.XSHE,02202,20.65,17.54,1.7241,-1.68,1.3168
621,458423,2016-12-27,万科A,000002.XSHE,02202,21.42,17.54,3.7288,-1.68,1.3659
622,254172,2016-12-28,万科A,000002.XSHE,02202,21.2,17.46,-1.0271,-0.46,1.3578
623,224647,2016-12-29,万科A,000002.XSHE,02202,20.84,17.48,-1.6981,0.11,1.3303
624,239640,2016-12-30,万科A,000002.XSHE,02202,20.55,17.7,-1.3916,1.26,1.296
625,228232,2017-01-03,万科A,000002.XSHE,02202,20.73,17.8,0.8759,0.56,1.3028
626,224185,2017-01-04,万科A,000002.XSHE,02202,20.85,17.9,0.5789,0.56,1.2998
627,232058,2017-01-05,万科A,000002.XSHE,02202,20.93,18.42,0.3837,2.91,1.2725
628,256469,2017-01-06,万科A,000002.XSHE,02202,20.64,18.04,-1.3856,-2.06,1.2896
629,238363,2017-01-09,万科A,000002.XSHE,02202,20.66,18.08,0.0969,0.22,1.2927
630,253033,2017-01-10,万科A,000002.XSHE,02202,20.58,18.42,-0.3872,1.88,1.2507
631,239513,2017-01-11,万科A,000002.XSHE,02202,20.4,18.6,-0.8746,0.98,1.2305
632,233163,2017-01-12,万科A,000002.XSHE,02202,20.4,18.6,0.0,0.98,1.2277
633,249103,2017-01-13,万科A,000002.XSHE,02202,21.81,19.66,6.9118,5.7,1.2501
634,225216,2017-01-16,万科A,000002.XSHE,02202,21.0,19.26,-3.7139,-2.03,1.2333
635,231365,2017-01-17,万科A,000002.XSHE,02202,20.8,19.6,-0.9524,1.77,1.1941
636,245076,2017-01-18,万科A,000002.XSHE,02202,20.92,19.86,0.5769,1.33,1.193
637,239305,2017-01-19,万科A,000002.XSHE,02202,20.6,19.74,-1.5296,-0.6,1.1848
638,226882,2017-01-20,万科A,000002.XSHE,02202,20.68,19.42,0.3883,-1.62,1.2042
639,241962,2017-01-23,万科A,000002.XSHE,02202,20.74,19.58,0.2901,0.82,1.1976
640,233966,2017-01-24,万科A,000002.XSHE,02202,20.69,19.72,-0.2411,0.72,1.1887
641,235366,2017-01-25,万科A,000002.XSHE,02202,20.61,19.56,-0.3867,-0.81,1.1936
642,240387,2017-01-26,万科A,000002.XSHE,02202,20.68,19.72,0.3396,0.82,1.1835
643,226118,2017-02-01,万科企业,000002.XSHE,02202,20.68,19.8,0.0,0.0,
644,245020,2017-02-02,万科企业,000002.XSHE,02202,20.68,19.5,0.0,-1.5152,
645,239572,2017-02-03,万科A,000002.XSHE,02202,20.68,19.46,0.0,-0.21,1.2
646,238839,2017-02-06,万科A,000002.XSHE,02202,20.71,19.48,0.1451,0.1,1.2017
647,226245,2017-02-07,万科A,000002.XSHE,02202,20.64,19.46,-0.338,-0.1,1.2004
648,254920,2017-02-08,万科A,000002.XSHE,02202,20.69,20.2,0.2422,3.8,1.1557
649,229138,2017-02-09,万科A,000002.XSHE,02202,20.8,20.4,0.5317,0.99,1.1526
650,220275,2017-02-10,万科A,000002.XSHE,02202,20.66,20.15,-0.6731,-1.23,1.1595
651,254474,2017-02-13,万科A,000002.XSHE,02202,20.77,20.1,0.5324,-0.25,1.1705
652,241394,2017-02-14,万科A,000002.XSHE,02202,20.91,19.94,0.674,-0.8,1.1842
653,220235,2017-02-15,万科A,000002.XSHE,02202,20.67,19.62,-1.1478,-1.6,1.192
654,235034,2017-02-16,万科A,000002.XSHE,02202,20.68,19.62,0.0484,0.0,1.1923
655,236465,2017-02-17,万科A,000002.XSHE,02202,20.54,19.38,-0.677,-1.22,1.2017
656,244696,2017-02-20,万科A,000002.XSHE,02202,20.61,19.4,0.3408,0.1,1.2042
657,227086,2017-02-21,万科A,000002.XSHE,02202,20.98,19.34,1.7952,-0.31,1.2255
658,244177,2017-02-22,万科A,000002.XSHE,02202,20.9,19.34,-0.3813,0.0,1.2201
659,253868,2017-02-23,万科A,000002.XSHE,02202,20.79,19.74,-0.5263,2.07,1.1906
660,244614,2017-02-24,万科A,000002.XSHE,02202,20.72,19.52,-0.3367,-1.11,1.2012
661,458461,2017-02-27,万科A,000002.XSHE,02202,20.52,19.62,-0.9653,0.51,1.1843
662,224746,2017-02-28,万科A,000002.XSHE,02202,20.53,19.5,0.0487,-0.61,1.1909
663,240683,2017-03-01,万科A,000002.XSHE,02202,20.5,19.66,-0.1461,0.82,1.1802
664,235530,2017-03-02,万科A,000002.XSHE,02202,20.34,19.64,-0.7805,-0.1,1.1697
665,249040,2017-03-03,万科A,000002.XSHE,02202,20.2,19.56,-0.6883,-0.41,1.1654
666,246791,2017-03-06,万科A,000002.XSHE,02202,20.22,19.78,0.099,1.12,1.1522
667,257464,2017-03-07,万科A,000002.XSHE,02202,20.26,20.65,0.1978,4.4,1.106
668,257488,2017-03-08,万科A,000002.XSHE,02202,20.72,21.4,2.2705,3.63,1.0906
669,257582,2017-03-09,万科A,000002.XSHE,02202,20.51,21.0,-1.0135,-1.87,1.0989
670,257692,2017-03-10,万科A,000002.XSHE,02202,20.6,21.3,0.4388,1.43,1.0882
671,257832,2017-03-13,万科A,000002.XSHE,02202,20.71,21.95,0.534,3.05,1.0758
672,257905,2017-03-14,万科A,000002.XSHE,02202,21.57,22.05,4.1526,0.46,1.1003
673,257975,2017-03-15,万科A,000002.XSHE,02202,21.29,22.45,-1.2981,1.81,1.0667
674,258067,2017-03-16,万科A,000002.XSHE,02202,21.27,23.55,-0.0939,4.9,1.0158
675,258222,2017-03-17,万科A,000002.XSHE,02202,21.54,23.25,1.2694,-1.27,1.0441
676,258250,2017-03-20,万科A,000002.XSHE,02202,21.13,22.35,-1.9034,-3.87,1.0643
677,258367,2017-03-21,万科A,000002.XSHE,02202,21.18,22.9,0.2366,2.46,1.0413
678,258492,2017-03-22,万科A,000002.XSHE,02202,21.07,22.5,-0.5194,-1.75,1.0577
679,258573,2017-03-23,万科A,000002.XSHE,02202,21.45,22.65,1.8035,0.67,1.0699
680,258608,2017-03-24,万科A,000002.XSHE,02202,21.49,22.7,0.1865,0.22,1.0694
681,258697,2017-03-27,万科A,000002.XSHE,02202,21.2,21.65,-1.3495,-4.63,1.1111
682,258798,2017-03-28,万科A,000002.XSHE,02202,21.27,22.15,0.3302,2.31,1.0868
683,258900,2017-03-29,万科A,000002.XSHE,02202,21.01,21.15,-1.2224,-4.51,1.1233
684,458484,2017-03-30,万科A,000002.XSHE,02202,20.53,20.95,-2.2846,-0.95,1.1067
685,259114,2017-03-31,万科A,000002.XSHE,02202,20.58,21.0,0.2435,0.24,1.1068
686,259146,2017-04-03,万科企业,000002.XSHE,02202,20.58,20.95,0.0,-0.2381,
687,259246,2017-04-05,万科A,000002.XSHE,02202,20.58,21.5,0.0,2.63,1.0817
688,259349,2017-04-06,万科A,000002.XSHE,02202,20.79,21.55,1.0204,0.23,1.0886
689,259423,2017-04-07,万科A,000002.XSHE,02202,20.8,21.5,0.0481,-0.23,1.0912
690,259542,2017-04-10,万科A,000002.XSHE,02202,20.6,21.1,-0.9615,-1.86,1.0998
691,259618,2017-04-11,万科A,000002.XSHE,02202,20.7,21.1,0.4854,0.0,1.1057
692,259754,2017-04-12,万科A,000002.XSHE,02202,21.02,21.2,1.5459,0.47,1.1196
693,259812,2017-04-13,万科A,000002.XSHE,02202,20.94,21.55,-0.3806,1.65,1.0972
694,458493,2017-04-14,万科A,000002.XSHE,02202,20.64,21.55,-1.4327,1.65,1.0825
695,458494,2017-04-17,万科A,000002.XSHE,02202,20.56,21.55,-0.3876,1.65,1.0776
696,259899,2017-04-18,万科A,000002.XSHE,02202,20.47,20.9,-0.4377,-3.02,1.1097
697,259993,2017-04-19,万科A,000002.XSHE,02202,20.53,20.95,0.2931,0.24,1.1085
698,260136,2017-04-20,万科A,000002.XSHE,02202,20.63,20.85,0.4871,-0.48,1.1185
699,260224,2017-04-21,万科A,000002.XSHE,02202,20.68,20.55,0.2424,-1.44,1.1384
700,260346,2017-04-24,万科A,000002.XSHE,02202,20.43,20.65,-1.2089,0.49,1.1341
701,260399,2017-04-25,万科A,000002.XSHE,02202,20.55,20.8,0.5874,0.73,1.118
702,260512,2017-04-26,万科A,000002.XSHE,02202,20.36,20.25,-0.9246,-2.64,1.1383
703,260581,2017-04-27,万科A,000002.XSHE,02202,19.76,19.9,-2.947,-1.73,1.1224
704,260665,2017-04-28,万科A,000002.XSHE,02202,19.5,19.74,-1.3158,-0.8,1.1158
705,260795,2017-05-02,万科A,000002.XSHE,02202,19.2,19.74,-1.5385,0.0,1.0989
706,458505,2017-05-03,万科A,000002.XSHE,02202,18.86,19.74,-1.7708,0.0,1.0798
707,260860,2017-05-04,万科A,000002.XSHE,02202,19.02,19.76,0.8484,0.1,1.0873
708,260991,2017-05-05,万科A,000002.XSHE,02202,18.89,19.42,-0.6835,-1.72,1.0992
709,261098,2017-05-08,万科A,000002.XSHE,02202,18.47,19.34,-2.2234,-0.41,1.0868
710,261150,2017-05-09,万科A,000002.XSHE,02202,18.62,19.84,0.8121,2.59,1.0595
711,261251,2017-05-10,万科A,000002.XSHE,02202,18.67,19.78,0.2685,-0.3,1.0651
712,261367,2017-05-11,万科A,000002.XSHE,02202,19.24,19.74,3.053,-0.2,1.1008
713,261434,2017-05-12,万科A,000002.XSHE,02202,19.4,19.66,0.8316,-0.41,1.1148
714,261560,2017-05-15,万科A,000002.XSHE,02202,19.34,19.68,-0.3093,0.1,1.111
715,261675,2017-05-16,万科A,000002.XSHE,02202,19.23,19.3,-0.5688,-1.93,1.1267
716,261757,2017-05-17,万科A,000002.XSHE,02202,19.14,19.38,-0.468,0.41,1.1179
717,261838,2017-05-18,万科A,000002.XSHE,02202,19.04,19.2,-0.5225,-0.93,1.1233
718,261877,2017-05-19,万科A,000002.XSHE,02202,19.17,19.46,0.6828,1.35,1.1144
719,262046,2017-05-22,万科A,000002.XSHE,02202,19.07,19.38,-0.5216,-0.41,1.1246
720,262069,2017-05-23,万科A,000002.XSHE,02202,19.23,19.44,0.839,0.31,1.12
721,262207,2017-05-24,万科A,000002.XSHE,02202,19.19,19.86,-0.208,2.16,1.0933
722,262256,2017-05-25,万科A,000002.XSHE,02202,20.5,20.45,6.8265,2.97,1.1345
723,262397,2017-05-26,万科A,000002.XSHE,02202,20.55,20.35,0.2439,-0.49,1.147
724,262444,2017-05-29,万科企业,000002.XSHE,02202,20.55,20.75,0.0,1.9656,
725,262591,2017-05-31,万科A,000002.XSHE,02202,21.26,20.7,3.455,-0.24,1.1688
726,262638,2017-06-01,万科A,000002.XSHE,02202,21.09,20.4,-0.7996,-1.45,1.1841
727,262752,2017-06-02,万科A,000002.XSHE,02202,20.95,20.15,-0.6638,-1.23,1.1912
728,262893,2017-06-05,万科A,000002.XSHE,02202,21.1,20.0,0.716,-0.74,1.2079
729,262974,2017-06-06,万科A,000002.XSHE,02202,20.87,20.25,-1.09,1.25,1.1819
730,263097,2017-06-07,万科A,000002.XSHE,02202,20.87,21.3,0.0,5.19,1.1251
731,263176,2017-06-08,万科A,000002.XSHE,02202,20.87,21.2,0.0,-0.47,1.1302
732,263255,2017-06-09,万科A,000002.XSHE,02202,20.87,21.2,0.0,0.0,1.1303
733,263354,2017-06-12,万科A,000002.XSHE,02202,21.7,21.45,3.977,1.18,1.1701
734,263392,2017-06-13,万科A,000002.XSHE,02202,22.0,21.9,1.3825,2.1,1.1541
735,263496,2017-06-14,万科A,000002.XSHE,02202,21.35,21.75,-2.9545,-0.68,1.1273
736,263664,2017-06-15,万科A,000002.XSHE,02202,21.04,21.4,-1.452,-1.61,1.1305
737,263768,2017-06-16,万科A,000002.XSHE,02202,20.94,21.25,-0.4753,-0.7,1.1306
738,263797,2017-06-19,万科A,000002.XSHE,02202,20.98,21.35,0.191,0.47,1.128
739,263909,2017-06-20,万科A,000002.XSHE,02202,21.03,20.95,0.2383,-1.87,1.1495
740,264046,2017-06-21,万科A,000002.XSHE,02202,21.04,21.1,0.0476,0.72,1.1407
741,264138,2017-06-22,万科A,000002.XSHE,02202,21.88,21.1,3.9924,0.0,1.1861
742,264205,2017-06-23,万科A,000002.XSHE,02202,24.07,21.9,10.0091,3.79,1.2558
743,264292,2017-06-26,万科A,000002.XSHE,02202,26.48,22.35,10.0125,2.05,1.3539
744,264391,2017-06-27,万科A,000002.XSHE,02202,25.54,22.1,-3.5498,-1.12,1.3195
745,264513,2017-06-28,万科A,000002.XSHE,02202,25.0,21.85,-2.1143,-1.13,1.3117
746,264539,2017-06-29,万科A,000002.XSHE,02202,25.16,22.15,0.64,1.37,1.3052
747,264702,2017-06-30,万科A,000002.XSHE,02202,24.97,22.1,-0.7552,-0.23,1.3011
748,264764,2017-07-03,万科A,000002.XSHE,02202,24.57,23.35,-1.6019,5.66,1.2136
749,264824,2017-07-04,万科A,000002.XSHE,02202,23.86,23.1,-2.8897,-1.07,1.1879
750,264913,2017-07-05,万科A,000002.XSHE,02202,24.54,23.1,2.85,-1.07,1.2215
751,265020,2017-07-06,万科A,000002.XSHE,02202,24.22,23.1,-1.304,-1.07,1.2051
752,265179,2017-07-07,万科A,000002.XSHE,02202,24.66,23.55,1.8167,1.95,1.2041
753,265257,2017-07-10,万科A,000002.XSHE,02202,24.43,22.7,-0.9327,-3.61,1.2373
754,265302,2017-07-11,万科A,000002.XSHE,02202,24.75,23.25,1.3099,2.42,1.2238
755,265423,2017-07-12,万科A,000002.XSHE,02202,25.46,23.05,2.8687,-0.86,1.2702
756,265482,2017-07-13,万科A,000002.XSHE,02202,24.43,22.65,-4.0456,-1.74,1.2426
757,265641,2017-07-14,万科A,000002.XSHE,02202,24.59,23.2,0.6549,2.43,1.2218
758,265731,2017-07-17,万科A,000002.XSHE,02202,24.59,23.2,0.0,2.43,1.235
759,265790,2017-07-18,万科A,000002.XSHE,02202,25.3,23.2,2.8874,0.0,1.2586
760,265940,2017-07-19,万科A,000002.XSHE,02202,25.14,23.6,-0.6324,1.72,1.2341
761,266033,2017-07-20,万科A,000002.XSHE,02202,25.35,23.8,0.8353,0.85,1.2333
762,266087,2017-07-21,万科A,000002.XSHE,02202,24.78,23.8,-2.2485,0.0,1.2045
763,266154,2017-07-24,万科A,000002.XSHE,02202,23.8,22.65,-3.9548,-4.83,1.2288
764,266236,2017-07-25,万科A,000002.XSHE,02202,23.26,22.1,-2.2689,-2.43,1.2187
765,266327,2017-07-26,万科A,000002.XSHE,02202,23.42,22.05,0.6879,-0.23,1.2302
766,266473,2017-07-27,万科A,000002.XSHE,02202,23.0,22.5,-1.7933,2.04,1.1833
767,266599,2017-07-28,万科A,000002.XSHE,02202,23.63,22.9,2.7391,1.78,1.1969
768,266688,2017-07-31,万科A,000002.XSHE,02202,23.37,23.05,-1.1003,0.66,1.1763
769,266755,2017-08-01,万科A,000002.XSHE,02202,23.42,22.75,0.2139,-1.3,1.1969
770,266861,2017-08-02,万科A,000002.XSHE,02202,23.58,22.95,0.6832,0.88,1.1971
771,266923,2017-08-03,万科A,000002.XSHE,02202,23.11,22.85,-1.9932,-0.44,1.1775
772,267022,2017-08-04,万科A,000002.XSHE,02202,22.84,22.9,-1.1683,0.22,1.1621
773,267102,2017-08-07,万科A,000002.XSHE,02202,22.71,22.8,-0.5692,-0.44,1.1584
774,267273,2017-08-08,万科A,000002.XSHE,02202,22.77,23.0,0.2642,0.88,1.1534
775,267366,2017-08-09,万科A,000002.XSHE,02202,22.95,22.85,0.7905,-0.65,1.1726
776,267390,2017-08-10,万科A,000002.XSHE,02202,22.8,22.6,-0.6536,-1.09,1.1831
777,267493,2017-08-11,万科A,000002.XSHE,02202,22.02,22.1,-3.4211,-2.21,1.1735
778,267583,2017-08-14,万科A,000002.XSHE,02202,21.95,22.1,-0.3179,0.0,1.1671
779,267664,2017-08-15,万科A,000002.XSHE,02202,22.02,21.9,0.3189,-0.9,1.1807
780,267817,2017-08-16,万科A,000002.XSHE,02202,21.86,21.8,-0.7266,-0.46,1.1749
781,267936,2017-08-17,万科A,000002.XSHE,02202,21.92,21.8,0.2745,0.0,1.177
782,268022,2017-08-18,万科A,000002.XSHE,02202,22.82,21.75,4.1058,-0.23,1.2306
783,268095,2017-08-21,万科A,000002.XSHE,02202,22.62,22.1,-0.8764,1.61,1.2084
784,268207,2017-08-22,万科A,000002.XSHE,02202,23.21,23.25,2.6083,5.2,1.1731
785,268234,2017-08-23,万科A,000002.XSHE,02202,23.24,23.25,0.1293,5.2,1.1757
786,268392,2017-08-24,万科A,000002.XSHE,02202,23.09,23.05,-0.6454,-0.86,1.1787
787,268469,2017-08-25,万科A,000002.XSHE,02202,23.2,22.95,0.4764,-0.43,1.1887
788,268521,2017-08-28,万科A,000002.XSHE,02202,24.01,23.15,3.4914,0.87,1.24
789,268648,2017-08-29,万科A,000002.XSHE,02202,23.36,22.95,0.6029,-0.86,1.2067
790,268727,2017-08-30,万科A,000002.XSHE,02202,23.24,23.1,-0.5137,0.65,1.1949
791,268856,2017-08-31,万科A,000002.XSHE,02202,23.23,23.45,-0.043,1.52,1.1767
792,268962,2017-09-01,万科A,000002.XSHE,02202,22.88,23.15,-1.5067,-1.28,1.1751
793,269086,2017-09-04,万科A,000002.XSHE,02202,22.96,23.05,0.3497,-0.43,1.192
794,269173,2017-09-05,万科A,000002.XSHE,02202,23.76,23.75,3.4843,3.04,1.2004
795,269268,2017-09-06,万科A,000002.XSHE,02202,23.8,23.9,0.1684,0.63,1.1934
796,269349,2017-09-07,万科A,000002.XSHE,02202,25.97,26.2,9.1176,9.62,1.1908
797,269388,2017-09-08,万科A,000002.XSHE,02202,25.79,25.85,-0.6931,-1.34,1.2035
798,269563,2017-09-11,万科A,000002.XSHE,02202,25.28,26.25,-1.9775,1.55,1.1593
799,269617,2017-09-12,万科A,000002.XSHE,02202,25.26,26.65,-0.0791,1.52,1.1353
800,269693,2017-09-13,万科A,000002.XSHE,02202,25.76,26.6,1.9794,-0.19,1.1592
801,269780,2017-09-14,万科A,000002.XSHE,02202,27.56,27.6,6.9876,3.76,1.1938
802,269894,2017-09-15,万科A,000002.XSHE,02202,29.3,28.4,6.3135,2.9,1.2314
803,270015,2017-09-18,万科A,000002.XSHE,02202,28.04,28.1,-4.3003,-1.06,1.1985
804,270144,2017-09-19,万科A,000002.XSHE,02202,28.77,28.3,2.6034,0.71,1.2103
805,270164,2017-09-20,万科A,000002.XSHE,02202,28.73,27.95,-0.139,-1.24,1.22
806,270318,2017-09-21,万科A,000002.XSHE,02202,28.4,27.95,-1.1486,0.0,1.2071
807,270408,2017-09-22,万科A,000002.XSHE,02202,27.81,26.95,-2.0775,-3.58,1.2235
808,270518,2017-09-25,万科A,000002.XSHE,02202,26.12,24.8,-6.077,-7.98,1.2467
809,270580,2017-09-26,万科A,000002.XSHE,02202,26.76,24.85,2.4502,0.2,1.2725
810,270669,2017-09-27,万科A,000002.XSHE,02202,26.84,26.4,0.299,6.24,1.1977
811,270808,2017-09-28,万科A,000002.XSHE,02202,26.41,25.7,-1.6021,-2.65,1.21
812,270884,2017-09-29,万科A,000002.XSHE,02202,26.25,25.7,-0.6058,0.0,1.1985
813,271016,2017-10-03,万科企业,000002.XSHE,02202,26.25,26.45,0.0,2.9183,
814,271110,2017-10-04,万科企业,000002.XSHE,02202,26.25,27.65,0.0,4.5369,
815,271137,2017-10-06,万科企业,000002.XSHE,02202,26.25,28.0,0.0,1.2658,
816,271281,2017-10-09,万科A,000002.XSHE,02202,26.47,27.35,0.8381,-2.32,1.1374
817,271344,2017-10-10,万科A,000002.XSHE,02202,26.59,27.3,0.4533,-0.18,1.1489
818,271426,2017-10-11,万科A,000002.XSHE,02202,26.87,26.8,1.053,-1.83,1.1922
819,271558,2017-10-12,万科A,000002.XSHE,02202,27.1,26.8,0.856,0.0,1.1993
820,271652,2017-10-13,万科A,000002.XSHE,02202,26.93,27.0,-0.6273,0.75,1.1836
821,271774,2017-10-16,万科A,000002.XSHE,02202,26.31,26.9,-2.3023,-0.37,1.1611
822,271860,2017-10-17,万科A,000002.XSHE,02202,26.21,26.2,-0.3801,-2.6,1.1869
823,271949,2017-10-18,万科A,000002.XSHE,02202,26.43,26.65,0.8394,1.72,1.1707
824,271991,2017-10-19,万科A,000002.XSHE,02202,26.05,26.25,-1.4378,-1.5,1.1704
825,272143,2017-10-20,万科A,000002.XSHE,02202,26.16,26.85,0.4223,2.29,1.1505
826,272218,2017-10-23,万科A,000002.XSHE,02202,25.93,26.45,-0.8792,-1.49,1.1594
827,272283,2017-10-24,万科A,000002.XSHE,02202,27.0,27.45,4.1265,3.78,1.1572
828,272440,2017-10-25,万科A,000002.XSHE,02202,27.43,28.3,1.5926,3.1,1.1412
829,272495,2017-10-26,万科A,000002.XSHE,02202,27.53,27.7,0.3646,-2.12,1.1698
830,272590,2017-10-27,万科A,000002.XSHE,02202,27.5,27.1,-0.109,-2.17,1.1934
831,272759,2017-10-30,万科A,000002.XSHE,02202,28.98,28.1,5.3818,3.69,1.2162
832,272818,2017-10-31,万科A,000002.XSHE,02202,28.96,27.75,-0.069,-1.25,1.2268
833,272881,2017-11-01,万科A,000002.XSHE,02202,29.15,28.35,0.6561,2.16,1.2101
834,273058,2017-11-02,万科A,000002.XSHE,02202,29.45,28.5,1.0292,0.53,1.2229
835,273117,2017-11-03,万科A,000002.XSHE,02202,28.19,28.05,-4.2784,-1.58,1.188
836,273163,2017-11-06,万科A,000002.XSHE,02202,27.46,27.8,-2.5896,-0.89,1.1707
837,273318,2017-11-07,万科A,000002.XSHE,02202,27.85,28.3,1.4202,1.8,1.1587
838,273400,2017-11-08,万科A,000002.XSHE,02202,27.64,28.25,-0.754,-0.18,1.1513
839,273542,2017-11-09,万科A,000002.XSHE,02202,27.67,28.25,0.1085,0.0,1.1538
840,273555,2017-11-10,万科A,000002.XSHE,02202,27.51,28.15,-0.5782,-0.35,1.1495
841,273681,2017-11-13,万科A,000002.XSHE,02202,27.06,27.6,-1.6358,-1.95,1.1536
842,273813,2017-11-14,万科A,000002.XSHE,02202,28.5,27.85,5.3215,0.91,1.2039
843,273872,2017-11-15,万科A,000002.XSHE,02202,28.44,27.95,-0.2105,0.36,1.198
844,273986,2017-11-16,万科A,000002.XSHE,02202,28.94,27.75,1.7581,-0.72,1.2278
